"online_01" "online_02" "online_03" "online_04" "online_05" "online_06" "online_07" "online_08" "online_09" "online_10" "online_11" "online_12" "online_13" "online_14" "online_15" "online_16" "online_17" "online_18" "online_19" "online_20" "online_21" "online_22" "online_23" "online_24" "online_25" "online_26" "online_27" "online_28" "print_01" "print_02" "print_03" "print_04" "print_05" "print_06" "print_07" "print_08" "print_09" "print_10" "print_11" "print_12" "print_13" "print_14" "print_15" "print_16" "print_17" "print_18" "print_19" "print_20" "print_21"
"gewöhnt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0.0501504513540622 0 0.0502765208647562 0 0 0 0 0 0
"gezogen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"gleicher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101884870096791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gleiches" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101884870096791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"glühwein" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"godesberg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0.0497512437810945 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gresens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0.0496277915632754 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"greta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0.0497760079641613 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"griechenland" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105207785376118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"griff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"großboot" 0 0 0 0 0 0.0499251123315027 0 0.05 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"größte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"gründe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0
"gymnastik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"habt" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0.0510204081632653 0 0 0 0 0 0 0
"hallesches" 0 0 0 0 0 0 0 0.05 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"halt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"hanack" 0 0 0 0 0 0 0 0 0.0506072874493927 0.0490918016691213 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hände" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0.0502765208647562 0 0 0 0 0 0
"hanka" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0.0505050505050505 0.0501504513540622 0 0 0 0 0 0 0 0
"hannoverscher" 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hansi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.151821862348178 0 0 0 0 0 0 0 0 0 0 0
"harting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0.0502765208647562 0 0 0 0.0501504513540622 0 0
"hartmut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101936799184506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"hassia" 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"häufig" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0.0473260766682442 0 0 0 0
"haussee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148221343873518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heike" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0988142292490119 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"heimat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0.0495049504950495 0
"heiß" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0.0510204081632653 0 0 0 0 0 0 0
"heller" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0.0505050505050505 0 0 0 0 0 0 0.0501504513540622 0 0
"herbstlangstrecke" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0.0971345313258864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hervorgebracht" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101884870096791 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hervorragende" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"herzliche" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"herzliches" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103252452245741 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hfc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148514851485149 0
"hildesheimer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0.0496277915632754 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hinauf" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0 0 0 0 0
"hingegen" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102040816326531 0 0 0 0 0 0 0
"hinterher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099009900990099 0
"hinterlassen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"hinterlegt" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"historische" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"hochmotiviert" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"hoffnungsläufe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"höhnstedt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0.0946521533364884 0 0 0 0
"holt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0995520159283226 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hören" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0.0510464522715671 0 0 0 0 0
"ideen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0
"ii" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0.101010101010101 0 0 0 0 0 0 0 0 0
"indes" 0 0.100250626566416 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"individuellen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0.0526038926880589 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"initiative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0.0461254612546125
"inselsberg" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"internationales" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0
"italia" 0 0 0 0 0 0 0.103896103896104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"jahrestreffen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153139356814701 0 0 0 0 0 0 0 0 0 0
"jannik" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ju" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153139356814701 0 0 0 0 0
"jubiläen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100959111559818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"julias" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"jung" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"juniorenmeisterschaften" 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"juniorenvierer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148075024679171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"juniorenweltmeisterschaften" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0 0 0 0 0
"juniorenzweier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148075024679171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kai" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0.0505050505050505 0 0 0.0502765208647562 0 0 0 0 0 0
"kajak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0
"kalender" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"kalifornien" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100150225338007 0 0 0 0 0 0 0 0 0 0 0 0 0
"kälte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0.0512820512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"kalten" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"kannenberg" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0493583415597236 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"katrin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0.0510204081632653 0.0502765208647562 0 0 0 0 0 0
"käufer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.151515151515152 0 0 0 0 0 0 0 0 0
"kehrte" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"kennt" 0 0 0.0500250125062531 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kinderregatta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0995024875621891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"kinderwertung" 0 0.100250626566416 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kirsten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148221343873518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kleinbusse" 0 0 0 0.0502765208647562 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"knappe" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"kombinationen" 0 0.050125313283208 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"komplett" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"kompletten" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"komplettierte" 0 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0971345313258864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"konkrete" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"könnten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0502765208647562 0 0 0.050709939148073 0 0 0
"kontakt" 0 0 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"konzentration" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0
"konzept" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100300902708124 0 0.0461254612546125
"krankheit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0.0509683995922528 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kurze" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"landesruderverbandes" 0 0 0.0500250125062531 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"landtagsfraktionen" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"längen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"längeren" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0 0 0 0 0
"langjährige" 0 0 0 0 0.102880658436214 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lasertag" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0.0497760079641613 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lasst" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"laufe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"laufenden" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"läuft" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0.0494071146245059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lauter" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102040816326531 0 0 0 0 0 0 0
"lebensjahres" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0.0501504513540622 0 0 0 0.0473260766682442 0 0 0 0
"legen" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leibliche" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leichte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0.050709939148073 0.0501504513540622 0 0
"leichtgewicht" 0 0 0 0 0 0 0.103896103896104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leistungsvermögen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"leonhardt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101010101010101 0 0 0 0 0.0473260766682442 0 0 0 0
